,title,text,category
904,산사나무 아래,최근 몇 년간  연인    영웅    황후화  연출과 베이징 올림픽 개막식 공연연출 등 대규모 작품의 연출에 주력하였던 장이모우 감독이 초창기 작품을 연상시키는 소박한 작품으로 다시 돌아왔다  아미    의 원작소설  산사나무의 사랑 을 각색한  산사나무 아래 는 문화혁명기를 배경으로 연인들의 절절한 사랑을 담고 있는 작품이다  아버지가 정치적인 이유로 투옥된 뒤  징치우는 정식 교사가 되어 집안을 일으켜 세워야 한다는 어머니의 당부를 늘 잊지 않는다  하지만  그녀는 라오산을 만나 사랑에 빠지게 되고 자신의 책임감 때문에 괴로워한다  이런 징치우를 바라보면서 라오산은 무조건적이고 헌신적인 사랑을 하게 된다  장이모우 감독은 징치우와 라오산의 사랑을 통해 순수의 시대를 꿈꾼다  세월의 무게 때문에  혹은 사회의 변화된 환경 때문에 이제는 점차 사라져 가는  순수함  에 대해 다시 이야기하는 것이다  그리고 그  순수함 은 남성 감독의 그것이라고는 믿기  들 정도로 섬세하고 정감 어린 연출을 통해 표현되고 있다  신인배우를 발굴하는 데에도 일가견이 있는 장이모우 감독은 조동유     와 두오샤오라는 두 신인배우로부터 감독 자신이 가장 강조하고 싶었던  순수함 의 이미지를 성공적으로 이끌어 내고 있다  대작에서 소박한 사랑의 이야기로 돌아온 장이모우 감독의 행보는  감독으로서의 자기 자신 역시 초창기의 순수한 작가정신을 잃지 않았음을 항변하는 듯 하다 ,drama
905,시시콜콜한 이야기,감독지망생 도환은 지난 연애로 고통받고 있는데  프리랜서 모임에 나갔다가 이상하게 매력적인 은하를 알게 된다  그녀의 도움으로 그는 지난 연애의 문제점을 알게 되고  그의 시나리오 또한 해결책을 찾게 된다  은하와 도환은 전화와 문자로 계속 가까워진다  도환이 그녀에게 호감을 갖게 되지만  그는 또 다시 상처받을까 두렵다    제  회 미쟝센 단편영화제 ,drama
906,디 아워스,    년 영국 리치몬드 교외의 어느 하루  버지니아 울프 니콜 키드먼 분 는 오늘도 집필 중인 소설  댈러웨이 부인 과 주인공에 관한 이야기로 머릿속이 가득하다  그녀는 자신을 너무나 사랑하는 남편 레나드의 보호를 받으며 언니의 방문을 기다리고 있다  저녁 식사 시간을 앞둔 버지니아는 무작정 집을 뛰쳐나가 런던행 기차역으로 간다  그러나 급하게 그녀를 쫓아온 남편과 팔짱을 끼고 집으로 다시 돌아간다  잠시동안이라도 벗어나고 싶었다는 사실을 털어놓지 않은 채 기차표를 품 안에 고이 간직하고서        년 미국   의 어느 하루  버지니아 울프의 소설  댈러웨이 부인 에 빠져있는 로라 줄리안 무어 분   둘째를 임신한 채 세살난 아들 리차드와 함께 남편의 생일 파티를 준비하고 있다  그녀의 오늘은 어제와 다를바 없이 평온하다  오늘도 남편은 그녀를 깨우지 않기 위해 자신의 생일날 아침을 손수 차린다  아들 리차드와 함께 남편의 생일 케이크를 만들던 로라는 갑자기 자신의 일상에 염증을 느끼고 아들을 맡겨놓은 채 무작정 집을 나선다  호텔방에 누워 자살을 생각하던 그녀  그러나 다시 부랴부랴 남편과 아들이 기다리고 있는 자신의 집으로 돌아와 케이크를 만든다  둘째를 낳은 후엔 자신의 인생을 찾아 떠나겠다고 다짐하면서      년 미국 뉴욕의 어느 하루   댈러웨이 부인 이라는 별명으로 불리는 출판 편집자인 클래리사 메릴 스트립 분   그녀는 지금 옛애인인 리차드 에드 해리스 분 의 문학상 수상을 기념하는 파티를 준비하고 있다  어린 시절 자신을 버린 엄마 로라 줄리안 무어 에 대한 상처를 가슴에 묻고 살아온 리차드는 지금 병으로 죽어가고 있다  꽃도 사고 음식도 준비하고 파티를 위한 만반의 준비를 마친 클래리사는 리차드를 찾아가지만  그는 그녀와의 행복했던 추억을 이야기하며 클래리사가 보는 눈 앞에서  층 창 밖으로 뛰어내리고 마는데 ,drama
907,길버트 그레이프,인구     명이 사는 아이오아주  엔도라 에 사는 길버트 그레이프는 식료품 가게의 점원으로 일하며 집안의 가장으로서의 역할과 가족들로부터의 탈출에 대한 욕망 속에서 살아가고 있다  그에게는 남편이 목매달아 자살한 이후의 충격으로 몸무게가    파운나 나가는 거구인 어머니와 정신 연령이 어린아이 수준인 지적장애인 동생 어니와   살의 누나가 있고    살로 한창 멋 내기를 좋아하는 미모의 여동생 엘렌이 있다  틈만 나면 높은 곳으로 올라가려 하는 동생 어니는 어머니의 엄청난 몸무게와 함께 집안의 골칫거리이다  그러나 형의 말은 절대적으로 따른다  또한 항상 불만이 많은 여동생 엘렌도 길버트 가의 또 하나의 골칫거리다  길버트의 가족을 위한 생활은 설명하기 어려울 만큼 괴상하며  자기 생활에 만족하지 못한다  매일 반복되는 지루한 생활  그 속에서 길버트는 동네의 카버 부인과 불륜 관계를 가진다  물론 카버 부인에게 이끌려 그렇게 되었지만 답답한 틀 속에 갇혀 있던 길버트는 굳이 이를 부정하지 않는다  한편  캠핑족 소녀 베키는 자동차가 고장 나는 바람에 엔도라에 머무르게 되고  우연  가스탱크에 올라 가 있는 어니를 따뜻하게 대하는 길버트를 보게 되고  그의 순수한 마음에 호감을 느끼게 된다  길버트 또한 같은 또래의 여자인 베키에게 끌리게 되고 둘은 서로의 내면을 아껴 주는 순수한 사랑을 하게 되는데   ,drama
908,대외비, 몰랐나  원래 세상은 더럽고  인생은 서럽다       년 부산  밑바닥 정치 인생을 끝내고 싶은 만년 국회의원 후보  해웅    해웅 은 이번 선거에서만큼은 금뱃지를 달 것이라 확신했지만  정치판을 뒤흔드는 권력 실세  순태 에게 버림받으며 지역구 공천에서 탈락한다    누가 센 지는 손에 뭘 쥐고 있는가 보라 안 했습니까    순태 에 의해 짜여진 선거판을 뒤집기 위해 부산 지역 재개발 계획이 담긴 대외비 문서를 입수한  해웅   행동파 조폭  필도 를 통해 선거 자금까지 마련한  해웅 은 무소속으로 선거판에 뛰어들어 승승장구한다   순태  역시  해웅 이 가진 대외비 문서의 존재를 알게 되고  점차  해웅 의 숨통을 조여오는데   대한민국을 뒤집을 비밀 문서  이 판을 뒤집는 놈이 대한민국을 뒤집는다 ,drama
909,오펜하이머, 나는 이제 죽음이요  세상의 파괴자가 되었다   세상을 구하기 위해 세상을 파괴할 지도 모르는 선택을 해야 하는 천재 과학자의 핵개발 프로젝트 ,drama
910,조커,고담시의 광대 아서 플렉은 코미디언을 꿈꾸는 남자  하지만 모두가 미쳐가는 코미디 같은 세상에서 맨 정신으로는 그가 설 자리가 없음을 깨닫게 되는데  이제껏 본 적 없는 진짜  조커 를 만나라 ,drama
911,영웅,어머니  조마리아  나문희 와 가족들을 남겨둔 채 고향을 떠나온 대한제국 의병대장  안중근  정성화    동지들과 함께 네 번째 손가락을 자르는 단지동맹으로 조국 독립의 결의를 다진 안중근은 조선 침략의 원흉인  이토  로부미 를  년 내에 처단하지 못하면 자결하기로 피로 맹세한다   그 약속을 지키기 위해 블라디보스토크를 찾은 안중근  오랜 동지  우덕순  조재윤   명사수  조도선  배정남   독립군 막내  유동하  이현우   독립군을 보살피는 동지  마진주  박진주 와 함께 거사를 준비한다   한편 자신의 정체를 감춘 채 이토  로부미에게 접근해 적진 한복판에서 목숨을 걸고 정보를 수집하던 독립군의 정보원  설희  김고은 는 이토  로부미가 곧 러시아와의 회담을 위해 하얼빈을 찾는다는 일급 기밀을 다급  전한다   드디어     년   월   일  이날만을 기다리던 안중근은 하얼빈역에 도착한 이토  로부미를 향해 주저 없이 방아쇠를 당긴다  현장에서 체포된 그는 전쟁 포로가 아닌 살인의 죄목으로  조선이 아닌 일본 법정에 서게 되는데   누가 죄인인가  누가 영웅인가 ,drama
912,"마진 콜: 24시간, 조작된 진실",갑작스런 인원 감축으로 퇴직 통보를 받는 리스크 관리 팀장 에릭은 자신의 부하직원 피터에게 곧 닥칠 위기상황을 정리한    를 전하며 회사를 떠난다  그날 밤 에릭에게 전달 받은 자료를 분석하던    박사 출신의 엘리트사원 피터는 자신들이 관리하고 있는 파생상품의 심각한 문제를 발견하고 상사에게 보고한다  그리고 이른 새벽 긴급 이사회가 소집되고  그들만이 살아남기 위한 작전에 돌입하는데  ,drama
913,NULL,NULL,drama
914,드림걸즈,디트로이트 출신의 여성 트리오 디나 비욘세 놀즈   에피 제니퍼 허드슨   로렐 애니카 노니 로즈   꿈과 재능  열정까지 가진 그녀들이지만 오디션에 실패하는 등 화려한 스타의 길은 멀기만 하다  그런 그녀들은 쇼 비즈니스 계의 성공을 꿈꾸는 야심찬 매니저 커티스와 절호의 만남을 갖게 된다  그는 그녀들이 가지지 못한 성공의 카드를 쥐고 그녀들을 단숨에 사로잡는다  이제 그녀들은 최고의 인기가수인 제임스  썬더  얼리의 백보컬로 투입  기회와 경험을 쌓아 가며 화려한 스포트라이트의 중심으로 다가서기 시작한다  그리고 이제 커티스는 팀을 변모시키기 위한 계획을 행동으로 옮기기 시작한다  음악 스타일 뿐만 아니라 리더인 에피 대신 뛰어난 외모를 가진 디나를 리드싱어로 교체하려는 것  이에 에피는 반발하고 팀은 위기에 봉착하지만  디나는 그렇게 찾아온 기회가 싫지는 않다  이제  더 드림즈의 운명는 어떻게 될까  그녀들은 계속 노래할 수 있을까 ,drama
915,미스터 주: 사라진 VIP,국가정보국 에이스 요원 태주  특사로 파견된     경호 임무를 수행하던 중  갑작스러운 사고로    는 사라지고 설상가상 온갖 동물들의 말이 들리기 시작한다  갑자기 이상한 행동을 하는 태주를 의심하는 민국장과 만식을 뒤로 하고  태주는 군견 알리와 함께    를 찾아 나서는데                            도심 한복판  사라진    를 찾기 위한 인간과 동물들의 역대급 팀플레이가 시작된다 ,drama
916,타임 투게더,실패율     성공률      헤드헌터  데인  폭풍 업무와 스트레스로 분노 게이지가 하늘을 찌를 쯤 그에게 한 통의 전화가 걸려온다 자신의 아들  라이언 이 쓰려졌다는 것  데인 은 아들이 암이라는 소식을 전해 듣게 되고 가족들 옆에 있기로 결심한다 하지만 그 순간 회사는 그가 돌아올 것을 강요하고 설상가상 그에게 한 중년의 은퇴자 재취업 프로젝트가 떠맡겨지게 된다 남편으로서 아빠로서 남자로서 삶의 위기를 맞은 이 순간 그래도 살아가기 위해 또 다시 앞으로 달려 나가는데 ,drama
917,무간도,경찰의 스파이가 된 범죄 조직원 범죄 조직의 스파이가 된 경찰  한번의 선택으로 인생이 바뀌어버린 두 남자의 피할 수 없는 만남 ,drama
918,빙과,가급적 에너지를 최소한 쓰면서 살아가자는 주의를 가진 호타로가 난데없이 고등학교 고전부에 들어가게 되고  지역 유지 집안의 아가씨인 에루와 함께 이런저런 사건들을 풀어가게 된다  일단은   년 전 사라진 숙부와 얽  사건부터  유명한 라이트노벨과 애니메이션이 원작인 영화    제  회 부천국제판타스틱영화제 ,drama
919,연을 쫓는 아이,뉴욕타임즈    주 장기 베스트 셀러를 차지하며 전 세계   개국     만 독자의 절대적 지지를 받은 할레드 호세이니의 동명 소설을 영화화한 작품  아미르와 핫산이라는 두 소년의 지울 수 없는 깊은 우정에 관한 이야기  유복한 집에서 태어난 아미르와 하인의 아들 하산  이 둘은 신분을 떠나 어릴 때부터 절친한 친구로 지낸다  그리고 아미르가   살 되던 겨울  연 싸움대회에서 우승해 아버지에게 인정을 받고 싶었던 아미르는 핫산의 도움으로 우승을 하게 되고  핫산은  네가 원하면 천 번이라도 연을 찾아올 수 있다 며 잘린 연을 쫓아 거리로 뛰어나간다  하지만 행복했던 이날  두 소년에게 평생 잊을 수 없는 비극적 사건이 발생하는데 ,drama
